,Carbon source 1 (category),Carbon source 1 (g/L),Carbon source 1 heat of combustion (kJ/mol),Carbon source 1 heat of combustion (kJ/g),Carbon source 2 (category),Carbon source 2 (g/L),Carbon source 2 heat of combustion (kJ/mol),Carbon source 2 heat of combustion (kJ/g),Product class,Product Gibbs energy of formation in Equilibrator,Number of carbon atoms in the product,Number of hydrogen atoms in the product,Number of oxygen atoms in the product,MW of product (g/mol),Fermentation time (h),Pathway enzymatic steps,ATP cost,NADH or NADPH cost,Reactor type,Cultivation volume (L),Medium type,Temperature,pH,Estimation of N2 levels,Genes modified,Genes deleted,Genes overexpressed,Heterologous genes
594,2.0,20.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,72.0,0.0,0.0,0.0,1.0,0.2,3.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0
3285,1.0,100.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,30.0,7.0,3.0,1.0,0.0,0.0,2.0
413,1.0,20.0,2805.0,15.58,4.0,13.7,874.0,14.55,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,1.0,4.0,0.0,5.0,1.0
3052,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,887.7,13.0,20.0,1.0,192.0,288.0,14.0,24.0,20.0,1.0,0.02,3.0,25.0,0.0,2.0,8.0,2.0,2.0,5.0
2602,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,96.0,0.0,0.0,0.0,2.0,0.45,1.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0
95,2.0,60.0,2805.0,18.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,72.0,12.0,23.4,46.9,1.0,0.05,3.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
3182,1.0,900.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,150.0,13.0,24.0,20.0,4.0,5.0,3.0,30.0,7.0,3.0,12.0,5.0,0.0,8.0
3023,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,121.0,12.0,23.4,46.9,1.0,0.05,3.0,28.0,0.0,2.0,5.0,1.0,5.0,1.0
3745,1.0,61.0,2805.0,15.58,7.0,47.6,2342.2,16.0,10.0,-63.0,1.0,1.82,0.51,0.0,48.0,0.0,0.0,0.0,5.0,0.0005,1.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
687,2.5,33.550000000000004,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,96.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,6.0,2.0,0.0,1.0,0.0,0.0
1102,2.0,30.0,1660.45,18.0,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,120.0,10.0,6.0,4.0,1.0,0.05,3.0,30.0,0.0,2.0,3.0,0.0,3.0,2.0
3508,10.0,30.0,34734.5,40.0,1.0,20.0,2805.0,15.58,2.0,-952.0,6.0,8.0,7.0,192.0,189.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,6.5,3.0,1.0,1.0,0.0,1.0
2006,4.0,50.0,874.0,14.55,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,360.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0
4593,2.5,70.0,1660.45,18.0,0.0,0.0,0.0,0.0,6.0,164.0,3.0,8.0,0.0,60.1,48.0,0.0,0.0,0.0,2.0,5.0,3.0,30.0,5.89,3.0,3.0,0.0,4.0,0.0
910,2.0,40.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,0.0,2.0,4.0,2.0,2.0,1.0
1881,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,50.0,13.0,24.0,20.0,5.0,0.0008,3.0,28.0,5.0,2.0,2.0,0.0,1.0,2.0
2151,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,72.0,16.0,24.0,28.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
1413,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,1.0,0.05,2.0,28.5,5.5,1.0,0.0,0.0,0.0,0.0
4533,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,72.0,12.0,23.4,46.9,1.0,0.05,2.0,28.0,7.0,1.0,2.0,2.0,0.0,1.0
4626,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,5.0,0.0,15.0,9.0,6.0,285.0,96.0,0.0,0.0,0.0,1.0,0.03,1.0,30.0,5.0,3.0,0.0,0.0,0.0,0.0
707,2.0,150.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,165.0,0.0,0.0,0.0,4.0,0.5,1.0,28.0,5.0,2.0,0.0,1.0,0.0,0.0
59,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,96.0,13.0,24.0,20.0,1.0,0.05,1.0,28.0,6.8,2.0,12.0,7.0,6.0,2.0
3036,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,887.7,13.0,20.0,1.0,192.0,288.0,14.0,24.0,20.0,1.0,0.02,3.0,15.0,0.0,2.0,4.0,2.0,0.0,3.0
4242,1.0,10.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,96.0,12.0,23.4,46.9,1.0,0.25,3.0,25.0,6.5,3.0,0.0,0.0,0.0,0.0
3069,1.0,320.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,887.7,13.0,20.0,1.0,192.0,140.0,14.0,24.0,20.0,4.0,2.0,3.0,28.0,5.5,2.0,13.0,0.0,14.0,5.0
1903,2.0,70.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-515.7,4.0,4.0,4.0,116.0,316.0,0.0,0.0,0.0,1.0,0.1,1.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0
528,2.0,173.8,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,35.714285714285715,0.0,0.0,0.0,3.0,1.8,2.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
1004,2.5,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,48.0,0.0,0.0,0.0,4.0,5.0,1.0,28.0,4.5,2.0,0.0,0.0,0.0,0.0
914,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,138.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,4.2,2.0,0.0,1.0,0.0,0.0
4139,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,24.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,4.5,2.0,0.0,0.0,0.0,0.0
4465,10.0,10.0,34734.5,40.0,1.0,21.0,2805.0,15.58,10.0,-63.0,1.0,1.82,0.51,0.0,115.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
3738,1.0,61.0,2805.0,15.58,7.0,47.6,2342.2,16.0,10.0,-63.0,1.0,1.82,0.51,0.0,48.0,0.0,0.0,0.0,5.0,0.0005,1.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
686,2.5,33.550000000000004,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,96.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,6.0,2.0,0.0,1.0,0.0,0.0
3420,1.0,50.0,2805.0,15.58,8.0,50.0,2810.4,16.0,7.0,-252.9,5.0,12.0,5.0,152.0,48.0,3.0,6.0,1.0,2.0,2.0,1.0,28.0,0.0,1.0,2.0,0.0,0.0,3.0
778,2.0,28.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,6.0,2.0,0.0,1.0,0.0,0.0
1861,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,96.0,13.0,24.0,20.0,1.0,0.02,1.0,28.0,6.5,2.0,2.0,0.0,1.0,2.0
617,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,72.0,0.0,0.0,0.0,1.0,0.2,3.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0
1286,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,6.0,0.0,4.0,3.0
3063,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,887.7,13.0,20.0,1.0,192.0,96.0,14.0,24.0,20.0,1.0,0.025,3.0,30.0,6.0,2.0,13.0,0.0,14.0,5.0
1412,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,1.0,0.05,2.0,28.5,5.5,1.0,0.0,0.0,0.0,0.0
1312,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,30.0,50.0,0.0,410.0,168.0,10.0,18.0,12.0,1.0,0.05,3.0,28.0,0.0,2.0,5.0,0.0,0.0,6.0
4083,2.0,200.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,192.0,0.0,0.0,0.0,2.0,5.0,1.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0
176,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,-444.9,30.0,52.0,3.0,460.0,96.0,13.0,18.0,15.0,1.0,0.05,3.0,30.0,0.0,2.0,3.0,1.0,1.0,2.0
1627,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,9.0,-134.4,6.0,6.0,3.0,126.0,168.0,2.0,2.0,0.0,1.0,0.03,1.0,30.0,0.0,1.0,2.0,0.0,3.0,1.0
54,1.0,10.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,96.0,13.0,24.0,20.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,0.0,1.0,2.0
3940,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,24.0,0.0,0.0,0.0,1.0,0.1,1.0,30.0,6.75,1.0,0.0,0.0,0.0,0.0
1548,25.0,150.0,11193.8736,39.6,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,188.0,0.0,0.0,0.0,2.0,2.0,1.0,30.0,3.5,3.0,0.0,0.0,0.0,0.0
3605,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,150.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
1405,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,1.0,0.05,2.0,28.5,5.5,1.0,0.0,0.0,0.0,0.0
4452,10.0,10.0,34734.5,40.0,1.0,10.0,2805.0,15.58,2.0,-203.2,17.6,33.8,2.0,869.7,115.0,12.0,23.4,46.9,1.0,0.05,1.0,28.0,6.5,1.0,0.0,0.0,0.0,0.0
2566,1.0,20.0,2805.0,15.58,8.0,20.0,2810.4,16.0,4.0,3687.0,40.0,56.0,0.0,536.0,168.0,12.0,24.0,20.0,1.0,0.05,2.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
2738,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,168.0,2.0,0.0,-1.0,1.0,0.05,2.0,28.0,6.0,2.0,0.0,1.0,0.0,0.0
4260,10.0,20.0,34734.5,40.0,0.0,0.0,0.0,0.0,2.0,-952.0,6.0,8.0,7.0,192.0,96.0,0.0,0.0,0.0,2.0,3.5,1.0,28.0,6.8,2.0,12.0,8.0,0.0,5.0
3581,10.0,100.0,34734.5,40.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,120.0,12.0,23.4,46.9,1.0,7.1,2.0,30.0,5.5,2.0,0.0,0.0,0.0,0.0
947,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.5,1.0,0.0,0.0,0.0,0.0
4110,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,1020.2,12.0,16.0,4.0,224.0,96.0,10.0,9.0,18.0,1.0,0.03,3.0,30.0,0.0,3.0,6.0,0.0,0.0,7.0
1590,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,168.0,0.0,0.0,0.0,1.0,0.01,3.0,30.0,6.0,3.0,0.0,1.0,0.0,0.0
4240,1.0,10.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,96.0,12.0,23.4,46.9,1.0,0.25,3.0,25.0,6.5,3.0,0.0,0.0,0.0,0.0
4677,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,120.0,16.0,24.0,28.0,1.0,0.01,3.0,30.0,0.0,3.0,0.0,2.0,12.0,1.0
2603,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,96.0,0.0,0.0,0.0,2.0,0.45,1.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0
417,1.0,20.0,2805.0,15.58,1.0,10.0,2805.0,15.58,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,3.0,0.0,0.0,1.0,1.0
1090,1.0,147.5,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,168.0,10.0,6.0,4.0,4.0,1.5,3.0,30.0,0.0,2.0,3.0,0.0,3.0,2.0
3436,1.0,50.0,2805.0,15.58,8.0,50.0,2810.4,16.0,1.0,-952.0,6.0,8.0,7.0,192.0,132.0,0.0,0.0,0.0,2.0,2.0,1.0,28.0,0.0,1.0,2.0,0.0,0.0,3.0
3208,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,72.0,0.0,0.0,0.0,2.0,1.2,1.0,30.0,5.5,1.0,1.0,1.0,1.0,0.0
3832,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,192.0,0.0,0.0,0.0,1.0,0.05,1.0,29.5,5.25,1.0,0.0,0.0,0.0,0.0
4042,4.0,664.0,874.0,14.55,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,140.0,0.0,0.0,0.0,2.0,1.5,1.0,30.0,7.0,1.0,0.0,0.0,0.0,0.0
35,2.0,120.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,236.0,0.0,0.0,0.0,1.0,0.05,2.0,28.0,5.5,2.0,0.0,0.0,0.0,0.0
4422,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,312.2,10.0,13.0,0.0,354.0,120.0,8.0,0.0,0.0,1.0,0.03,1.0,30.0,0.0,3.0,0.0,8.0,13.0,5.0
159,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,6.0,0.0,3.0,5.0
2092,3.0,10.0,1988.0,10.35,1.0,10.0,2805.0,15.58,3.0,813.0,10.0,18.0,1.0,154.0,72.0,9.0,6.0,4.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,2.0,1.0
7,2.0,90.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,162.0,0.0,0.0,0.0,2.0,0.5,2.0,30.0,6.0,3.0,0.0,0.0,0.0,0.0
2184,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,72.0,16.0,24.0,28.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,2.0,6.0
3234,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,72.0,2.0,0.0,-1.0,2.0,1.2,1.0,30.0,5.5,1.0,0.0,0.0,0.0,0.0
4298,43.0,43.6,34734.5,17.9,24.0,15.0,5631.6,16.5,1.0,-945.1,6.0,8.0,7.0,192.0,48.0,0.0,0.0,0.0,1.0,0.1,1.0,20.0,5.5,1.0,0.0,0.0,0.0,0.0
902,2.0,70.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,2.0,1.0,0.0
3612,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,150.0,0.0,0.0,0.0,1.0,0.05,2.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
4022,6.0,40.0,1367.6,29.69,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,192.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0
2294,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
2667,1.0,90.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,124.0,0.0,0.0,0.0,2.0,1.5,1.0,28.0,6.8,1.0,1.0,0.0,2.0,0.0
701,2.0,150.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-238.4,2.0,4.0,2.0,60.0,165.0,2.0,0.0,-1.0,4.0,0.5,1.0,28.0,5.0,2.0,0.0,1.0,0.0,0.0
2002,4.0,30.0,874.0,14.55,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,360.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,8.0,1.0,0.0,0.0,0.0,0.0
64,1.0,208.75,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,143.5,0.0,0.0,0.0,2.0,4.0,3.0,28.0,5.5,1.0,12.0,7.0,6.0,2.0
4082,2.0,200.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,192.0,0.0,0.0,0.0,2.0,5.0,1.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0
2640,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,96.0,12.0,23.4,46.9,1.0,0.05,1.0,30.0,0.0,1.0,2.0,0.0,0.0,3.0
2659,1.0,300.0,2805.0,15.58,3.0,1.58,1988.0,10.35,7.0,-366.5,4.0,10.0,4.0,122.0,160.0,2.0,0.0,-1.0,1.0,0.5,3.0,28.0,5.0,1.0,2.0,3.0,0.0,0.0
1697,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-168.0,6.0,12.0,4.0,148.0,96.0,3.0,0.0,2.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,1.0,2.0
2042,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,555.4,15.0,24.0,0.0,204.0,120.0,10.0,9.0,6.0,1.0,0.03,3.0,30.0,0.0,2.0,1.0,0.0,2.0,1.0
2457,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
2872,2.0,240.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-333.1,6.0,14.0,6.0,182.0,230.0,2.0,0.0,1.0,4.0,2.0,1.0,30.0,3.0,1.0,0.0,0.0,0.0,1.0
2235,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
2865,20.0,100.0,105803.0,6.3,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,230.0,0.0,0.0,0.0,2.0,2.0,1.0,30.0,5.0,1.0,0.0,0.0,0.0,1.0
510,7.0,190.0,2342.2,16.0,2.0,239.0,1660.45,18.0,2.0,-203.2,17.6,33.8,2.0,869.7,117.0,12.0,23.4,46.9,4.0,2.0,2.0,28.0,3.5,1.0,11.0,7.0,3.0,2.0
4162,9.0,56.63,5643.4,16.5,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,72.0,0.0,0.0,0.0,5.0,0.0003,1.0,30.0,6.8,1.0,0.0,0.0,0.0,0.0
3817,2.5,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,120.0,0.0,0.0,0.0,2.0,10.0,1.0,28.0,4.5,1.0,0.0,0.0,0.0,0.0
1801,10.0,27.9,34734.5,40.0,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,216.0,9.0,6.0,4.0,1.0,0.05,3.0,30.0,5.7,2.0,1.0,0.0,1.0,1.0
2017,4.0,90.0,874.0,14.55,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,360.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,8.0,1.0,0.0,0.0,0.0,0.0
2751,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,168.0,2.0,0.0,-1.0,1.0,0.05,2.0,28.0,6.0,2.0,0.0,1.0,0.0,0.0
4404,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,5.0,409.1,8.0,10.0,1.0,122.17,120.0,3.0,2.0,0.0,1.0,0.03,1.0,30.0,0.0,3.0,1.0,1.0,0.0,8.0
937,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,144.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,2.79,1.0,0.0,0.0,0.0,0.0
2521,1.0,20.0,2805.0,15.58,8.0,60.0,2810.4,16.0,2.0,-203.2,17.6,33.8,2.0,869.7,168.0,12.0,23.4,46.9,1.0,0.05,2.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
1925,2.5,300.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,114.0,0.0,0.0,0.0,4.0,0.6,1.0,30.0,3.8,1.0,0.0,0.0,0.0,0.0
1544,25.0,150.0,11193.8736,39.6,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,188.0,0.0,0.0,0.0,2.0,2.0,1.0,30.0,3.5,3.0,0.0,0.0,0.0,0.0
478,1.0,20.0,2805.0,15.58,6.0,2.7615,1370.0,29.7,6.0,-237.483351708931,19.1686879823594,37.2855567805954,2.0,299.309812568908,72.0,10.0,8.58434399117971,17.1686879823594,1.0,0.05,3.0,30.0,0.0,2.0,1.0,1.0,1.0,1.0
2182,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,72.0,16.0,24.0,28.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,2.0,6.0
3041,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,887.7,13.0,20.0,1.0,192.0,288.0,14.0,24.0,20.0,1.0,0.02,3.0,20.0,0.0,2.0,6.0,2.0,2.0,3.0
1836,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,264.3,4.0,10.0,1.0,74.0,24.0,6.0,1.0,4.0,1.0,0.05,3.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0
3293,1.0,100.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-792.5,6.0,3.0,6.0,171.09,96.0,2.0,0.0,0.0,1.0,0.05,3.0,30.0,7.0,3.0,0.0,0.0,0.0,1.0
2698,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,168.0,0.0,0.0,0.0,1.0,0.05,2.0,28.0,6.0,2.0,0.0,0.0,0.0,0.0
4062,10.0,10.0,34734.5,40.0,0.0,0.0,0.0,0.0,1.0,-945.1,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,1.0,0.05,1.0,29.0,5.0,1.0,0.0,0.0,0.0,0.0
1473,1.0,108.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,110.0,12.0,23.4,46.9,5.0,0.0008,3.0,28.0,6.8,3.0,0.0,0.0,1.0,1.0
4611,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,120.0,0.0,0.0,0.0,1.0,0.03,1.0,30.0,6.0,1.0,2.0,0.0,0.0,3.0
1073,2.0,30.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0
1435,10.0,10.0,34734.5,40.0,19.0,1.30099,1983.8,15.2,1.0,-945.1,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,1.0,0.05,2.0,28.5,5.5,1.0,0.0,0.0,0.0,0.0
3607,2.0,80.0,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,175.0,0.0,0.0,0.0,2.0,1.8,2.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
1574,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,168.0,0.0,0.0,0.0,1.0,0.01,3.0,30.0,6.0,3.0,0.0,1.0,0.0,0.0
3462,1.0,50.0,2805.0,15.58,8.0,50.0,2810.4,16.0,1.0,-952.0,6.0,8.0,7.0,192.0,132.0,0.0,0.0,0.0,2.0,2.0,1.0,28.0,0.0,1.0,2.0,0.0,0.0,3.0
